tenure,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,MonthlyCharges,TotalCharges,gender_Male,Partner_Yes,Dependents_Yes,PhoneService_Yes,PaperlessBilling_Yes,Churn_Yes,senior_citizen_Yes,internet_service_Yes,multiple_lines,DSL,Fiber optic,Month-to-month,One year,Two year,Bank transfer (automatic),Credit card (automatic),Electronic check,Mailed check
1,0,0,0,0,0,0,1,45.1,1,0,0,1,0,1,1,1,0,1,0,1,0,0,0,0,1,0
1,0,0,0,0,0,0,1,45.0,0,1,0,1,1,0,0,1,0,1,0,1,0,0,0,0,1,0
24,0,0,0,1,1,1,2,2122.45,1,0,0,1,1,1,0,1,0,0,1,1,0,0,0,0,1,0
1,0,0,0,0,0,0,0,20.05,1,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0
54,0,1,0,0,0,1,2,4931.8,1,0,0,1,1,0,1,1,1,0,1,1,0,0,0,0,1,0
4,0,0,0,0,0,0,0,116.95,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,1,0,0
65,1,0,1,1,1,1,2,6937.95,1,1,1,1,0,1,0,1,1,0,1,0,0,1,1,0,0,0
56,0,0,0,0,0,0,0,1261.7,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0
45,1,0,1,0,1,1,2,3273.8,1,0,0,1,1,0,0,1,0,1,0,1,0,0,0,0,1,0
71,0,0,0,0,0,0,0,1415.85,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0
59,1,1,1,0,1,0,2,3958.2,1,1,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0
69,0,1,1,0,0,0,1,2492.25,1,0,0,0,1,0,0,1,0,1,0,0,1,0,1,0,0,0
19,0,0,0,0,0,0,0,279.2,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
55,0,0,0,0,0,0,0,1083.0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0
38,0,0,0,0,0,0,0,755.5,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
10,0,0,0,0,0,0,1,402.6,1,0,0,1,1,1,0,1,0,1,0,1,0,0,0,0,1,0
47,1,1,1,0,0,0,2,3252.0,0,1,0,1,1,0,1,1,1,1,0,1,0,0,0,1,0,0
2,0,0,0,0,0,1,1,68.75,0,1,0,0,1,1,0,1,0,1,0,1,0,0,0,0,1,0
1,0,0,0,0,0,0,1,46.2,1,0,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,0
1,0,0,0,0,0,0,1,45.15,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,0,1,0
1,0,1,1,0,0,1,1,43.3,1,0,0,0,1,1,1,1,0,1,0,1,0,0,0,0,1,0
46,0,0,0,0,0,0,0,936.85,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1
38,1,1,0,0,0,0,1,2250.65,0,0,0,1,1,1,1,1,0,1,0,1,0,0,0,1,0,0
65,1,0,1,1,0,0,1,3857.1,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0
19,1,0,0,0,0,0,2,1441.1,0,1,0,1,1,1,0,1,0,0,1,1,0,0,0,0,1,0
52,0,1,0,0,0,1,2,4338.6,1,0,0,1,1,1,0,1,0,0,1,1,0,0,0,0,1,0
71,0,0,0,0,0,0,0,1378.45,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1
1,0,0,0,0,0,0,1,45.95,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,1
52,0,1,1,1,1,0,1,2566.3,0,0,0,0,1,0,1,1,0,1,0,1,0,0,0,0,1,0
6,0,0,0,0,0,0,0,171.0,1,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1
26,0,0,1,0,0,1,1,1597.4,0,1,0,1,0,0,1,1,0,1,0,0,1,0,0,0,0,1
48,0,1,0,0,1,1,2,4744.35,1,0,0,1,1,0,1,1,1,0,1,0,1,0,0,0,1,0
64,1,0,0,1,1,1,2,6721.6,0,1,1,1,1,0,0,1,1,0,1,0,1,0,1,0,0,0
3,0,1,0,0,1,0,2,247.25,0,0,0,1,0,1,0,1,0,0,1,1,0,0,0,0,1,0
1,0,0,0,0,0,0,1,44.05,1,0,0,1,1,0,0,1,0,1,0,1,0,0,1,0,0,0
72,0,0,0,0,0,0,0,1734.65,1,1,1,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0
1,0,0,0,0,0,0,1,45.55,1,0,0,1,1,0,0,1,0,1,0,1,0,0,0,0,0,1
51,1,1,0,0,0,1,2,4539.35,0,1,1,1,1,0,0,1,1,0,1,1,0,0,0,0,1,0
41,0,0,0,0,0,0,0,804.25,0,1,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0
72,1,1,1,0,1,0,2,5011.15,0,1,1,1,1,0,0,1,0,1,0,0,0,1,0,1,0,0
43,1,1,0,1,1,1,2,3574.5,0,1,0,1,0,0,0,1,1,1,0,0,0,1,0,1,0,0
72,1,1,1,1,1,1,2,8086.4,1,1,0,1,1,0,0,1,1,0,1,0,0,1,0,1,0,0
47,0,0,0,0,1,1,2,4563.0,1,1,0,1,1,0,0,1,1,0,1,0,1,0,0,1,0,0
72,1,1,1,1,1,1,2,6362.35,1,0,0,1,0,0,0,1,1,1,0,0,0,1,0,1,0,0
3,0,0,0,0,0,0,0,67.1,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0
1,0,0,0,0,0,0,2,70.05,1,0,0,1,1,1,0,1,0,0,1,1,0,0,0,0,1,0
2,0,0,0,0,0,1,2,165.45,1,0,0,1,1,1,0,1,1,0,1,1,0,0,0,0,1,0
26,1,1,0,0,0,1,1,1156.55,1,0,0,0,1,0,0,1,0,1,0,1,0,0,1,0,0,0
29,1,0,0,0,0,1,1,1834.15,1,1,1,1,1,0,0,1,0,1,0,1,0,0,0,0,0,1
35,1,1,0,1,1,0,2,3653.35,0,1,0,1,1,1,1,1,1,0,1,1,0,0,1,0,0,0
27,1,1,0,0,0,0,1,1477.65,1,0,0,1,0,0,0,1,0,1,0,0,1,0,1,0,0,0
24,1,1,0,1,0,1,2,1706.45,1,1,1,1,1,0,0,1,0,1,0,1,0,0,0,1,0,0
67,1,0,1,1,0,0,1,3953.7,1,1,1,1,1,0,0,1,0,1,0,0,0,1,1,0,0,0
16,0,0,0,0,0,0,2,1194.3,0,0,0,1,0,1,0,1,1,0,1,1,0,0,0,0,1,0
23,0,1,1,0,0,0,1,1327.85,0,0,0,1,0,0,0,1,0,1,0,0,1,0,1,0,0,0
14,0,1,0,0,0,0,1,419.7,1,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,1
1,0,0,0,0,0,0,0,21.0,0,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,1,0
1,0,0,0,0,0,0,1,45.1,0,0,0,1,0,1,1,1,0,1,0,1,0,0,0,0,0,1
4,0,1,0,0,1,1,1,207.35,1,0,0,0,1,0,1,1,0,1,0,1,0,0,0,1,0,0
16,1,1,0,0,0,1,2,1083.7,1,0,1,1,1,0,0,1,1,1,0,1,0,0,0,0,1,0
46,0,0,0,0,1,1,1,2007.85,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0,0,1,0
68,1,1,0,1,1,1,2,5882.75,1,0,1,1,1,0,0,1,1,1,0,0,0,1,1,0,0,0
38,1,1,1,1,0,0,2,2657.55,1,0,0,1,0,0,0,1,1,1,0,1,0,0,0,0,1,0
30,0,1,0,0,0,0,1,1527.5,1,1,0,1,1,1,1,1,0,1,0,1,0,0,1,0,0,0
5,0,0,0,0,0,1,2,378.4,0,0,0,1,0,1,1,1,0,0,1,1,0,0,0,0,1,0
17,0,1,1,0,0,1,2,1612.2,1,0,0,1,1,0,0,1,0,0,1,1,0,0,0,1,0,0
4,0,0,0,0,0,0,0,76.65,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1
12,0,0,0,0,0,0,0,260.7,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
72,1,1,1,1,1,1,2,6441.85,1,1,1,1,1,0,0,1,1,1,0,0,0,1,0,1,0,0
3,0,0,0,0,1,1,2,266.8,1,0,0,1,1,0,0,1,0,0,1,1,0,0,0,0,1,0
56,0,1,0,1,0,1,2,5124.6,1,0,0,1,1,1,0,1,1,0,1,1,0,0,0,0,1,0
41,0,0,0,0,0,0,0,962.25,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,1
40,0,1,0,1,0,0,1,1382.9,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0
7,1,1,0,1,1,1,2,571.05,0,0,0,1,1,0,0,1,0,1,0,1,0,0,0,0,1,0
69,0,0,0,0,0,0,0,1399.35,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0
7,0,0,0,0,0,0,0,150.0,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
5,0,1,0,0,0,0,0,167.2,0,1,1,0,1,0,0,1,0,1,0,1,0,0,0,0,1,0
72,1,1,1,1,1,0,2,7657.4,0,1,1,1,0,0,0,1,1,0,1,0,0,1,0,1,0,0
44,0,0,0,0,0,0,0,865.05,1,1,1,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0
65,0,1,1,0,1,0,2,6153.85,0,0,0,1,1,0,0,1,1,0,1,0,1,0,0,0,1,0
3,0,0,0,1,1,0,1,174.2,0,0,0,1,0,0,0,1,1,1,0,1,0,0,0,0,1,0
24,0,0,0,1,0,0,1,1269.6,1,0,0,1,1,0,0,1,0,1,0,1,0,0,0,1,0,0
44,0,1,1,0,0,0,2,3862.55,0,0,0,1,1,1,0,1,1,0,1,1,0,0,1,0,0,0
72,1,1,1,1,1,1,2,6352.4,0,1,0,1,0,0,1,1,1,1,0,0,0,1,0,1,0,0
24,1,0,0,1,0,0,1,1348.5,1,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,1,0
1,0,0,1,0,0,0,1,50.9,1,0,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,1
22,0,0,0,0,0,0,0,471.55,1,1,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0
70,0,1,1,1,1,1,2,5931.75,1,1,1,1,1,0,0,1,1,1,0,0,0,1,0,1,0,0
25,0,0,0,0,1,0,1,1404.65,1,1,1,1,0,0,0,1,1,1,0,1,0,0,0,0,1,0
37,0,0,0,0,0,0,0,726.1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0
22,0,0,0,0,1,0,2,1961.6,0,1,1,1,0,0,1,1,1,0,1,1,0,0,1,0,0,0
59,0,0,1,1,1,0,2,4194.85,0,1,1,1,1,0,0,1,1,1,0,0,0,1,1,0,0,0
49,0,0,1,0,1,1,2,4872.45,1,1,1,1,1,1,0,1,1,0,1,1,0,0,0,0,1,0
47,0,0,1,1,1,1,2,5118.95,1,1,1,1,1,1,0,1,1,0,1,1,0,0,1,0,0,0
31,0,0,0,0,0,0,0,658.95,0,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,1
1,0,0,0,0,0,1,2,81.05,1,1,1,1,1,0,0,1,0,0,1,1,0,0,0,0,1,0
3,0,0,0,0,0,0,0,76.95,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0
53,0,1,1,1,1,1,2,5809.75,0,1,0,1,1,0,0,1,1,0,1,0,1,0,1,0,0,0
1,0,0,0,0,0,0,0,20.2,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1
20,0,0,0,0,0,0,0,415.9,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1
3,1,1,0,0,0,0,2,246.5,0,0,0,1,1,1,0,1,0,0,1,1,0,0,0,0,1,0
51,0,0,0,0,0,0,0,996.95,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0
51,1,1,0,1,0,0,1,3145.15,0,1,0,1,1,0,0,1,0,1,0,0,1,0,1,0,0,0
13,0,0,0,0,0,0,0,265.3,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1
1,0,0,0,0,0,0,0,20.9,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1
1,0,0,0,0,0,0,0,21.05,1,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1
63,1,1,1,1,0,0,2,4576.3,1,0,0,1,0,0,0,1,1,1,0,0,1,0,0,0,1,0
3,0,0,0,0,0,1,1,189.1,1,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,1
46,0,0,0,0,0,0,0,908.15,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0
1,0,0,0,0,0,0,1,49.8,1,0,0,1,1,0,0,1,1,1,0,1,0,0,0,1,0,0
8,0,0,0,0,0,0,0,215.2,1,0,1,0,0,1,0,1,0,1,0,1,0,0,0,0,0,1
71,0,0,0,0,0,0,0,1500.95,0,1,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0
55,0,0,1,0,1,0,2,5099.15,1,1,1,1,1,0,0,1,1,0,1,1,0,0,0,1,0,0
70,0,1,1,1,0,0,2,6385.95,0,0,0,1,1,0,0,1,1,0,1,0,1,0,1,0,0,0
2,0,0,0,0,0,1,2,159.45,0,0,0,1,0,1,0,1,0,0,1,1,0,0,0,0,1,0
67,1,0,0,1,1,1,2,6885.75,1,1,1,1,0,0,0,1,1,0,1,0,0,1,1,0,0,0
65,0,1,0,0,1,0,2,5940.85,1,1,0,1,1,1,0,1,1,0,1,1,0,0,1,0,0,0
14,0,0,1,0,0,0,1,668.85,1,1,0,1,0,0,0,1,0,1,0,1,0,0,0,1,0,0
20,0,0,1,1,0,1,2,1916.2,0,1,1,1,1,0,0,1,1,0,1,1,0,0,1,0,0,0
1,0,1,0,0,0,0,2,75.35,1,0,1,1,1,1,0,1,0,0,1,1,0,0,0,0,1,0
1,0,0,0,0,0,0,2,75.45,1,0,0,1,1,1,0,1,1,0,1,1,0,0,0,0,1,0
49,0,0,0,0,1,1,2,4613.95,0,1,1,1,1,0,0,1,1,0,1,1,0,0,1,0,0,0
72,1,1,1,0,1,0,2,7261.25,0,0,0,1,1,0,0,1,1,0,1,0,0,1,1,0,0,0
46,1,0,0,0,0,0,1,2459.8,0,1,0,1,0,0,0,1,1,1,0,1,0,0,0,0,1,0
24,0,1,1,0,0,0,2,2048.8,1,0,0,1,1,0,0,1,1,0,1,1,0,0,1,0,0,0
5,0,1,0,1,0,0,1,163.55,0,1,1,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0
33,0,1,1,1,0,0,2,2888.7,0,1,1,1,0,0,0,1,1,0,1,1,0,0,0,1,0,0
42,1,1,0,0,0,0,1,2421.6,0,0,0,1,1,0,0,1,1,1,0,0,1,0,1,0,0,0
23,1,0,1,0,1,1,2,2292.75,1,0,0,1,1,0,0,1,0,0,1,0,1,0,0,1,0,0
8,0,0,0,0,0,0,2,553.4,1,0,0,1,0,0,0,1,0,0,1,1,0,0,1,0,0,0
66,1,1,0,0,0,0,1,3465.7,1,0,0,1,1,0,0,1,0,1,0,0,1,0,0,0,0,1
24,1,0,0,0,0,0,1,1210.4,1,0,0,1,1,1,0,1,0,1,0,1,0,0,1,0,0,0
24,0,1,0,0,0,0,1,1291.3,1,0,0,1,0,0,1,1,1,1,0,1,0,0,0,1,0,0
69,1,1,1,1,0,1,2,5356.45,1,0,0,1,1,1,0,1,1,1,0,0,1,0,0,1,0,0
53,0,1,1,0,1,1,2,5200.8,0,0,0,1,1,0,0,1,0,0,1,0,1,0,0,0,0,1
60,1,0,1,0,1,1,1,3237.05,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0
7,0,0,0,0,1,0,2,576.65,0,1,0,1,1,1,0,1,0,0,1,1,0,0,0,0,1,0
20,0,0,0,0,0,0,0,433.75,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0
23,0,0,0,0,0,1,2,1868.4,0,1,1,1,0,0,0,1,1,0,1,1,0,0,0,0,1,0
72,1,0,1,1,1,1,2,5728.55,1,1,1,1,1,0,0,1,0,1,0,0,0,1,0,0,1,0
11,0,0,0,0,0,0,2,825.7,1,1,0,1,1,1,0,1,1,0,1,1,0,0,0,0,1,0
21,0,0,0,0,0,0,0,390.4,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1
1,0,0,0,0,1,1,2,93.55,1,0,0,1,1,1,1,1,1,0,1,1,0,0,0,0,1,0
31,0,1,0,0,1,0,2,2845.15,1,0,0,1,1,0,1,1,1,0,1,1,0,0,0,0,1,0
57,0,1,1,1,1,0,2,3894.4,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1
45,0,0,0,0,0,0,0,886.4,0,1,1,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0
10,0,1,1,0,0,1,2,1021.55,1,0,0,1,1,0,0,1,1,0,1,1,0,0,0,0,1,0
58,0,0,1,1,1,1,2,5885.4,0,1,0,1,1,1,0,1,1,0,1,1,0,0,0,1,0,0
14,0,0,0,0,0,0,0,268.4,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1
27,1,0,0,1,1,1,2,2204.35,1,1,0,1,0,0,0,1,1,1,0,0,1,0,0,0,0,1
14,0,1,0,0,0,1,2,1259.0,0,1,1,1,1,1,0,1,1,0,1,1,0,0,1,0,0,0
12,0,1,0,0,0,0,0,309.1,0,1,1,0,0,1,0,1,0,1,0,1,0,0,0,0,0,1
69,0,1,0,1,0,1,2,6398.05,0,1,1,1,1,0,0,1,1,0,1,0,0,1,1,0,0,0
25,0,1,1,0,1,0,2,2257.75,0,1,1,1,1,1,0,1,0,0,1,1,0,0,1,0,0,0
58,1,1,1,0,1,1,2,6287.25,1,1,0,1,1,1,1,1,1,0,1,0,1,0,0,0,1,0
35,1,0,0,1,1,0,1,1662.05,0,1,1,0,1,0,0,1,0,1,0,0,0,1,0,1,0,0
16,0,0,0,0,1,0,2,1350.15,0,0,0,1,1,1,1,1,1,0,1,1,0,0,0,0,1,0
45,0,1,1,0,1,1,2,3600.65,1,1,1,1,0,0,0,1,1,1,0,0,1,0,0,1,0,0
17,0,1,0,0,1,0,2,1329.15,0,0,0,1,1,0,0,1,0,0,1,1,0,0,0,0,1,0
1,0,0,0,0,0,0,1,45.7,0,1,1,1,1,1,0,1,0,1,0,1,0,0,0,0,1,0
22,0,0,0,0,0,0,0,422.5,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
1,0,0,0,0,0,0,2,69.95,0,0,0,1,1,1,1,1,0,0,1,1,0,0,0,0,1,0
67,1,0,1,1,0,1,2,4627.65,1,1,1,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1
67,0,0,1,1,1,1,2,6717.9,0,1,1,1,1,0,0,1,1,0,1,0,0,1,1,0,0,0
2,0,0,0,0,1,1,1,97.1,0,1,0,0,0,1,0,1,0,1,0,1,0,0,0,0,1,0
23,0,0,0,0,0,0,2,1710.45,1,0,0,1,1,1,0,1,1,0,1,1,0,0,0,0,1,0
9,0,0,1,0,0,0,2,637.4,0,0,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,0
5,0,0,0,0,0,0,0,117.95,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1
54,1,0,0,1,1,0,1,2460.55,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0
57,0,0,1,0,1,1,2,5464.65,0,0,0,1,1,1,0,1,0,0,1,0,0,1,0,0,1,0
24,0,0,1,0,1,0,2,2165.05,1,0,0,1,1,1,0,1,1,0,1,1,0,0,0,0,0,1
49,0,1,0,0,1,1,2,4941.8,0,1,1,1,0,1,0,1,1,0,1,0,1,0,0,0,0,1
5,0,0,0,0,0,0,1,223.15,1,0,0,1,0,1,0,1,1,1,0,1,0,0,0,0,1,0
2,0,0,0,0,0,1,2,181.1,1,0,0,1,1,1,0,1,0,0,1,1,0,0,0,0,1,0
4,0,0,1,1,0,0,2,341.45,0,0,1,1,1,1,0,1,1,0,1,1,0,0,0,0,0,1
70,1,1,1,1,1,0,2,5731.85,1,1,1,1,1,0,0,1,1,1,0,0,0,1,1,0,0,0
5,0,0,0,0,0,0,2,357.75,1,0,0,1,1,1,0,1,1,0,1,1,0,0,1,0,0,0
53,1,0,1,1,1,1,2,4616.1,1,1,1,1,0,0,0,1,1,1,0,1,0,0,0,0,1,0
47,1,1,1,0,1,0,2,4533.7,0,1,0,1,1,1,0,1,1,0,1,1,0,0,0,0,1,0
31,0,0,0,0,0,0,0,589.25,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0
13,0,1,1,1,0,0,1,750.1,1,1,1,1,0,0,0,1,0,1,0,1,0,0,1,0,0,0
28,0,0,0,0,0,0,1,1410.25,0,1,1,1,0,0,0,1,1,1,0,1,0,0,0,0,0,1
10,0,0,0,0,0,1,2,830.85,0,0,0,1,0,1,0,1,1,0,1,1,0,0,0,0,1,0
38,0,0,0,0,0,0,0,743.5,1,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0
1,0,0,0,0,0,0,1,45.3,0,0,0,1,1,1,0,1,0,1,0,1,0,0,0,0,0,1
67,0,1,1,0,1,1,2,7040.85,1,1,0,1,0,1,0,1,1,0,1,0,1,0,0,0,1,0
52,1,1,0,0,1,1,2,3865.45,1,1,0,1,1,0,0,1,0,1,0,0,1,0,0,0,0,1
62,1,1,1,1,1,1,2,6825.65,1,1,1,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1
16,0,1,0,0,0,1,2,1340.1,0,0,0,1,1,0,0,1,0,0,1,1,0,0,0,0,1,0
5,0,1,0,0,0,0,2,371.65,0,1,0,1,1,1,1,1,1,0,1,1,0,0,0,0,1,0
12,0,0,1,0,1,1,2,1184.0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0
72,1,1,1,1,1,1,2,8477.7,0,1,1,1,1,0,0,1,1,0,1,0,0,1,1,0,0,0
71,0,1,0,1,1,1,2,7382.85,1,0,0,1,0,0,1,1,1,0,1,0,1,0,1,0,0,0
24,0,0,0,0,0,0,0,456.85,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
15,0,0,0,0,0,0,0,331.6,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1
67,1,1,0,0,0,1,2,6056.15,1,1,0,1,1,1,0,1,0,0,1,0,1,0,0,1,0,0
2,1,1,0,0,0,0,1,134.6,1,0,1,1,0,0,0,1,1,1,0,1,0,0,1,0,0,0
5,0,0,0,0,0,0,0,125.5,0,1,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1
15,0,0,0,0,1,1,2,1390.6,0,1,0,1,0,1,0,1,0,0,1,1,0,0,0,0,1,0
1,0,0,0,0,0,0,0,20.2,1,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,1
41,1,1,1,0,0,0,1,2511.3,1,1,1,1,1,0,0,1,0,1,0,0,1,0,1,0,0,0
43,1,1,0,0,0,1,1,2737.05,0,0,1,1,1,0,0,1,0,1,0,1,0,0,0,0,1,0
1,0,0,0,0,0,0,2,74.3,1,1,0,1,0,0,1,1,1,0,1,1,0,0,0,0,1,0
1,0,0,0,0,0,0,2,70.6,0,0,0,1,1,0,1,1,0,0,1,1,0,0,0,0,0,1
26,0,0,0,0,1,1,2,2361.8,0,1,1,1,1,1,0,1,0,0,1,1,0,0,0,0,1,0
22,0,1,0,0,0,0,2,1730.35,1,0,0,1,1,1,0,1,1,0,1,1,0,0,0,0,1,0
71,1,1,1,1,1,1,2,6404.0,1,1,0,1,0,0,0,1,1,1,0,0,0,1,1,0,0,0
7,0,0,0,0,0,0,0,165.35,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1
28,0,1,1,1,0,0,1,1867.6,0,0,0,1,0,0,1,1,1,1,0,1,0,0,1,0,0,0
16,0,0,0,0,0,0,2,1043.3,1,0,0,1,0,0,1,1,0,0,1,1,0,0,0,0,1,0
7,0,0,0,0,0,0,0,128.6,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
69,0,1,1,1,1,1,2,7455.45,0,0,0,1,1,0,0,1,1,0,1,0,0,1,1,0,0,0
1,0,0,0,0,0,0,0,24.7,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1
3,1,0,1,0,1,1,2,206.15,1,0,0,1,1,0,0,1,0,1,0,1,0,0,0,0,1,0
21,0,0,1,0,1,1,2,2030.3,1,0,0,1,1,1,1,1,0,0,1,1,0,0,1,0,0,0
69,0,1,1,0,0,0,2,5869.4,0,1,0,1,1,0,0,1,1,0,1,1,0,0,1,0,0,0
71,1,1,1,1,0,0,1,3377.8,0,1,0,0,1,0,0,1,0,1,0,0,0,1,1,0,0,0
69,0,0,0,0,0,0,0,1346.2,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1
48,0,0,1,1,1,1,2,4946.05,0,0,0,1,1,0,0,1,1,0,1,1,0,0,0,0,1,0
47,0,1,1,0,0,0,2,4065.0,1,1,0,1,1,1,0,1,1,0,1,1,0,0,1,0,0,0
2,0,0,0,0,0,0,1,106.55,0,0,0,1,1,1,0,1,1,1,0,1,0,0,0,0,1,0
45,1,0,1,1,1,1,2,4964.7,1,0,0,1,1,0,0,1,1,0,1,1,0,0,0,1,0,0
51,0,1,0,0,0,0,2,4085.75,1,0,0,1,0,0,0,1,1,0,1,1,0,0,1,0,0,0
22,1,0,0,1,1,1,2,1742.75,0,1,0,1,1,1,0,1,1,1,0,1,0,0,0,0,1,0
72,1,1,1,1,1,1,2,6224.8,1,0,0,1,0,0,0,1,1,1,0,0,0,1,1,0,0,0
37,0,1,1,0,1,0,2,3415.25,1,1,1,1,1,0,0,1,1,0,1,1,0,0,0,0,1,0
71,1,1,1,1,1,1,2,6325.25,1,1,1,1,0,0,0,1,1,1,0,0,0,1,0,0,1,0
7,0,0,1,0,0,0,1,340.25,1,1,1,1,0,1,0,1,0,1,0,1,0,0,0,0,1,0
66,0,0,0,0,0,0,0,1683.6,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,1,0,0
51,1,0,0,1,1,1,2,3966.3,1,1,1,1,1,0,0,1,0,1,0,0,1,0,1,0,0,0
30,0,0,0,0,0,0,0,608.5,0,1,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0
34,0,0,0,0,1,0,2,2896.6,0,0,0,1,0,0,0,1,1,0,1,1,0,0,0,0,1,0
64,0,0,0,0,0,0,0,1514.85,1,1,1,1,1,0,0,0,1,0,0,0,0,1,0,0,0,1
65,0,1,1,0,1,1,2,6792.45,1,1,0,1,1,0,1,1,1,0,1,0,1,0,1,0,0,0
47,1,1,0,1,1,0,2,4669.2,1,0,0,1,0,0,0,1,1,0,1,1,0,0,0,0,0,1
1,1,0,0,0,1,1,2,95.6,0,0,0,1,1,1,0,1,0,0,1,1,0,0,0,0,1,0
49,1,1,0,0,0,0,1,2934.3,0,0,0,1,1,1,0,1,1,1,0,1,0,0,0,1,0,0
67,0,1,0,1,1,0,2,6302.8,0,1,1,1,0,0,0,1,1,0,1,0,0,1,0,1,0,0
39,0,0,0,0,0,0,0,779.2,1,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0
14,0,0,0,0,0,0,0,283.75,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1
43,1,1,0,1,1,1,2,4600.7,0,0,0,1,1,1,1,1,0,0,1,1,0,0,0,1,0,0
56,0,0,1,0,1,1,2,5594.0,1,0,0,1,1,0,1,1,1,0,1,1,0,0,0,0,1,0
14,0,0,0,1,0,1,1,772.85,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0
